TIMESTAMP,NEE_VUT_REF,GPP_NT_VUT_REF,H_F_MDS,LE_F_MDS,RECO_NT_VUT_REF,NEE_VUT_REF_QC,H_F_MDS_QC,LE_F_MDS_QC
20030429.000000,-0.453260,1.499600,18.860800,32.995400,1.380690,0.000000,0.000000,0.000000
20030430.000000,-2.094710,3.270000,67.589600,38.843900,1.536560,0.000000,0.000000,0.000000
20030501.000000,-3.737960,5.195800,73.790400,47.168500,1.882170,0.000000,0.000000,0.000000
20030502.000000,-5.466770,7.192090,54.156500,49.312800,2.205950,0.000000,0.000000,0.000000
20030503.000000,-0.980894,2.103950,22.402000,33.597300,1.428660,0.000000,0.000000,0.000000
20030504.000000,-2.778510,3.739460,78.872000,41.068000,1.205570,0.000000,0.000000,0.000000
20030505.000000,-2.099760,3.038270,42.949700,28.102800,1.168580,0.000000,0.000000,0.000000
20030506.000000,-2.451620,3.560110,73.828000,35.717200,1.376480,0.000000,0.000000,0.000000
20030507.000000,-2.388710,3.236410,58.518200,30.266300,1.249430,0.000000,0.000000,0.000000
20030508.000000,-1.624180,2.657560,49.650200,27.502200,1.269470,0.000000,0.000000,0.000000
20030509.000000,-2.190070,3.408440,44.459600,31.153500,1.483470,0.000000,0.000000,0.000000
20030510.000000,-1.051040,2.381650,1.371380,22.445700,1.607280,0.000000,0.000000,0.000000
20030511.000000,-2.434320,3.820970,-12.310500,16.117000,1.662770,0.000000,0.000000,0.000000
20030512.000000,-5.385140,7.053170,48.097400,40.697900,1.981270,0.000000,0.000000,0.000000
20030513.000000,-6.239940,8.587990,74.771000,61.506300,2.759280,0.000000,0.000000,0.000000
20030514.000000,-6.469020,8.433600,49.901300,45.517300,2.299980,0.000000,0.000000,0.000000
20030515.000000,-2.001820,3.198050,81.659500,40.588700,1.399940,0.000000,0.000000,0.000000
20030516.000000,-2.462190,3.492770,80.026500,49.070300,1.200210,0.000000,0.166667,0.166667
20030517.000000,-2.536690,3.504940,87.068400,55.782800,1.121430,0.166667,0.729167,0.750000
20030518.000000,-3.910920,5.213680,94.899700,60.552300,1.493570,0.312500,0.479167,0.500000
20030519.000000,-6.639060,8.542750,118.299000,81.264900,2.159970,0.520833,0.729167,0.729167
20030520.000000,-6.771300,8.992300,36.549800,50.264200,2.501990,0.750000,0.875000,0.875000
20030521.000000,-6.940660,9.603180,66.868800,53.373300,2.974950,0.708333,0.875000,0.854167
20030522.000000,-6.915620,9.928460,103.757000,75.596300,3.343270,0.770833,0.916667,0.875000
20030523.000000,-7.005430,10.349000,96.523500,68.162100,3.684590,0.604167,0.937500,0.937500
20030524.000000,-5.894770,8.929890,78.957300,64.898200,3.331490,0.937500,1.000000,1.000000
20030525.000000,-4.260190,6.401900,14.908700,40.132500,2.349460,0.958333,0.958333,0.958333
20030526.000000,-6.480440,8.849910,66.211800,62.488000,2.589250,0.937500,1.000000,1.000000
20030527.000000,-5.427870,8.564650,87.085800,60.825200,3.273850,0.645833,1.000000,1.000000
20030528.000000,-6.134280,9.499610,79.145000,72.372300,3.478280,0.708333,1.000000,1.000000
20030529.000000,-6.081260,9.408930,93.862200,65.027600,3.541400,0.854167,1.000000,1.000000
20030530.000000,-2.522520,4.888100,-19.925300,52.775600,2.493680,0.937500,1.000000,1.000000
20030531.000000,-5.502510,8.011170,29.132900,97.702600,2.627150,0.687500,1.000000,1.000000
