TIMESTAMP,NEE_VUT_REF,GPP_NT_VUT_REF,H_F_MDS,LE_F_MDS,RECO_NT_VUT_REF,NEE_VUT_REF_QC,H_F_MDS_QC,LE_F_MDS_QC
20030602.000000,-6.590320,7.071290,64.229100,106.921000,2.624230,0.666667,-9999.000000,-9999.000000
20030603.000000,-5.659510,5.863750,66.301600,103.305000,2.757780,0.083333,-9999.000000,-9999.000000
20030604.000000,-5.808970,6.529790,65.289900,104.620000,3.312250,0.000000,-9999.000000,-9999.000000
20030605.000000,-5.096600,6.158640,59.565000,92.767400,3.254730,0.000000,-9999.000000,-9999.000000
20030606.000000,-3.319270,4.908420,38.805900,84.208900,3.665110,0.000000,-9999.000000,-9999.000000
20030607.000000,-3.711770,5.811680,40.462400,86.276500,4.095470,0.020833,-9999.000000,-9999.000000
20030608.000000,-3.812630,6.744550,40.575500,95.026900,4.902650,0.395833,-9999.000000,-9999.000000
20030609.000000,-2.331250,5.610150,46.580000,120.737000,4.971700,0.520833,-9999.000000,-9999.000000
20030610.000000,-4.501050,8.373160,38.699800,151.638000,5.361310,0.458333,-9999.000000,-9999.000000
20030611.000000,-2.798120,7.535610,35.397300,124.584000,5.936480,0.708333,-9999.000000,-9999.000000
20030612.000000,-0.815311,5.703840,37.653800,108.156000,5.709770,0.250000,-9999.000000,-9999.000000
20030613.000000,-3.701930,9.331650,34.413300,94.165000,6.047990,0.229167,-9999.000000,-9999.000000
20030614.000000,-5.182110,11.610600,37.635600,108.742000,6.399510,0.958333,-9999.000000,-9999.000000
20030615.000000,-3.170070,9.105500,34.273800,73.817100,5.775130,0.854167,-9999.000000,-9999.000000
20030616.000000,-0.797695,5.578520,-15.590600,65.924700,4.714520,0.812500,-9999.000000,-9999.000000
20030617.000000,0.522309,3.132810,4.215340,52.345900,3.648300,0.375000,-9999.000000,-9999.000000
20030618.000000,-2.332740,6.113850,23.418800,61.864300,3.667030,0.354167,-9999.000000,-9999.000000
20030619.000000,-4.544480,7.651940,17.059000,72.686500,3.008650,0.312500,-9999.000000,-9999.000000
20030620.000000,-6.877090,9.358240,37.343400,109.446000,2.434460,0.479167,-9999.000000,-9999.000000
20030621.000000,-5.915400,8.084650,37.214600,85.334600,2.191840,0.729167,-9999.000000,-9999.000000
20030622.000000,-6.302620,8.891300,45.000200,99.489000,2.583960,0.520833,-9999.000000,-9999.000000
20030623.000000,-4.826820,8.172740,39.017200,121.918000,3.275150,0.166667,-9999.000000,-9999.000000
20030624.000000,-4.178770,8.016110,36.685400,148.473000,3.725860,0.479167,-9999.000000,-9999.000000
20030625.000000,-4.423690,8.709680,31.953000,128.427000,4.151370,0.500000,-9999.000000,-9999.000000
20030626.000000,-4.078370,8.886620,20.545100,113.928000,4.643220,0.687500,-9999.000000,-9999.000000
20030627.000000,-4.301940,9.266760,20.780900,117.729000,4.857750,0.895833,-9999.000000,-9999.000000
20030628.000000,-3.501670,7.196970,9.843460,58.947700,3.980470,0.437500,-9999.000000,-9999.000000
20030629.000000,-6.619110,10.755900,48.631500,121.842000,4.672390,0.520833,-9999.000000,-9999.000000
20030630.000000,-5.901990,9.992200,32.976700,110.290000,4.720490,0.354167,-9999.000000,-9999.000000
20030701.000000,-3.186430,6.579280,10.823200,56.182000,3.992340,0.312500,-9999.000000,-9999.000000
20030702.000000,-3.302910,6.167500,12.228700,60.313800,3.420400,0.187500,-9999.000000,-9999.000000
20030703.000000,-3.806210,6.750700,11.620200,58.472900,3.473450,0.687500,-9999.000000,-9999.000000
20030704.000000,-4.975190,8.482090,32.565600,132.370000,3.996690,0.562500,-9999.000000,-9999.000000
20030705.000000,-4.403730,8.289750,38.331500,125.759000,4.225930,1.000000,-9999.000000,-9999.000000
20030706.000000,-4.632280,8.771850,31.244000,124.669000,4.267860,0.791667,-9999.000000,-9999.000000
20030707.000000,-4.811960,9.190800,12.905800,90.996300,4.298870,0.687500,-9999.000000,-9999.000000
20030708.000000,-5.547350,11.031100,31.878100,129.791000,5.159000,0.625000,-9999.000000,-9999.000000
20030709.000000,-3.572850,9.535760,18.841900,105.452000,5.638400,0.645833,-9999.000000,-9999.000000
20030710.000000,-3.999790,10.324700,31.784400,127.496000,6.021350,1.000000,-9999.000000,-9999.000000
20030711.000000,-6.432650,12.820100,20.242300,123.637000,6.112090,1.000000,-9999.000000,-9999.000000
20030712.000000,-4.453690,10.852300,27.035300,164.769000,6.172820,0.520833,-9999.000000,-9999.000000
20030713.000000,1.190350,4.763900,17.107900,146.250000,5.853920,0.750000,-9999.000000,-9999.000000
20030714.000000,1.451580,4.703980,7.933250,80.119700,6.079050,0.395833,-9999.000000,-9999.000000
20030715.000000,-0.124242,7.237200,29.506000,107.349000,6.931390,0.395833,-9999.000000,-9999.000000
20030716.000000,-3.057930,10.234300,29.984400,121.651000,6.959830,0.729167,-9999.000000,-9999.000000
20030717.000000,-5.765070,12.333400,30.023100,141.343000,6.417850,0.458333,-9999.000000,-9999.000000
20030718.000000,-5.375300,11.677900,36.061700,156.081000,6.153010,0.645833,-9999.000000,-9999.000000
20030719.000000,-6.420390,11.754100,23.122300,120.963000,5.304690,0.562500,-9999.000000,-9999.000000
